Date of Exp,Star Rating,Reviews
2019-03-02,1,"I bought a 4 year old Mercedes for 26.5k from Lexus Leicester.
I was given the car with numerous problems, which the garage were trying to deny. I finally ended up getting all the issues fixed after numerous phone calls and emails.
This was broken aircon, rusty wheel nuts, broken drive mode selector, worn out windscreen wipers and a broken boot seal amongst other things.

Inchcape also forgot to change the brake fluid when they done the service before giving me the car.

I told the sales advisor when buying the car that the aircon was faulty and he denied it, it was proven by Mercedes that the car needed a new compressor.

All of these items took many trips to Mercedes to get sorted. This has cost me much of my time, just because Lexus Leicester were initially trying to pull the wool over my eyes to try and maximise their profit.

Considering all the grief I have had with Inchcape from when I bought the car back in May 2018, you would think this may count towards some future good customer service, well this isn't the case.

I phoned the new sales manager at the end of January, having only owned the car for around 8 months, stating that the drivers door has a really annoying rattle that is driving me crazy and the sales manager basically told me that Mercedes were renowned for rattly doors and Inchcape were not interested and I would need to get it sorted myself. A top of the range Mercedes should not have constant rattling in the drivers door, there is obviously something broken in the door.

I bought the car from a main dealer because I wanted a good customer service should the car have problems. This is not the case with Lexus Leicester.

I even paid for a 3 year warranty, which might well be a waste of money as nothing is covered without diagnostic charges and then you still might not get the problem fixed if the 3rd party warranty company decide not to cover it. Inchcape are not clear about how the 3rd party warranty works when they sell you the car and then sell you the extended warranty.

7 days ago Inchcape replied to my review and stated that they wanted to learn how to make the complaint better, so I emailed them twice, they have completely ignored me.
*BE WARNED INCHCAPE HAVE NO CUSTOMER SERVICE*"
2019-03-02,5,Great experience thanks guys
2019-03-02,5,"Nick Dey at Land Rover in Guildford made finding the correct vehicle for my requirements a smooth and enjoyable experience. No pressure, just plenty of clear, accurate info that helped me make a wise decision. I felt he was honest, trustworthy, and sincerely wanted me to have a good experience, which I absolutely did. I will highly recommend him to my friends, and seek him out when the time comes for my next purchase. Top job Nick! Thanks so much! TWB"
2019-03-02,5,Excellent service from booking through to completion
2019-03-02,5,"I would recommend Cooper, Teeside with no reservation.
They were easy to deal with and the salesman Matthew Stott was first class.
I’m delighted with my first BMW."
2019-03-02,5,Brilliant service by all staff. Very friendly people who get what the brand means to loyal customers.
2019-03-02,5,Excellent service received by welcoming and friendly staff
2019-03-02,5,"A few hiccups along the way (due to another dealership) but Maidstone restored my faith in good customer service by doing everything (and more) to make the purchase of my dream car come true.
Thank you to James & Andy."
2019-03-02,5,I use this garage for all my mini servicing needs despite the fact it is a 70 mile round trip. The reason - they are simply the best. I trust them to do a great job and they do. Thank you for looking after me
2019-03-01,5,Good level of service and workmanship
2019-03-01,5,Excellent customer care. I was kept up to date with the progress.
2019-03-01,5,Excellent customer service from start to finish. Good after sales follow up too. Would definitely use again.
2019-03-01,5,Excellent service as normal
2019-03-01,5,"Professional welcome, good intro's, knowledgeable and caring staff all round. Gemma was particularly good. Overall a very pleasant experience throughout."
2019-03-01,4,"My initial contact with Norwich was great and James the sales exec had a good knowledge of the car and when questioned about a couple of additions he said this would be no problem. He suggested my wife and I came along to Norwich some 200 mile round trip and inspect and duly made an appointment and paid a returnable deposit to 'reserve' the car. We turned up at the due time and were not expected, James was off ill and no one at the branch knew of our appointment. After some wait Bobby stood in but his knowledge of the car and the BMW system were not up to date but we muddled through and agreed to buy with a small addition for the dashcam and to send a link to BMW insurance on acceptance. When James returned and rang he said that BMW no longer did 7-day insurance and he could not do the wiring as it was not a BMW dashcam!
On investigation BMW still do the 7-day complimentary insurance so when pointed out this was available I was given a access code; I gave up on the wiring. So some promises were honoured others were not.
Despite this earlier irritation the handover and transfer to my home was faultless, the car was great and delivered on time with all documentation etc. hence the 4* rating."
