Date of Exp,Star Rating,Reviews
4/10/18,4,"excellent service started from booking the appointment to the collection of the car after the service. would use again.
Polite and welcoming staff at the reception"
4/10/18,5,"Friendly, approachable, happy and honest front of house staff.
Denise who dealt with my MOT arrival and departure was a real people person who made you feel relaxed.
A good experience"
4/10/18,3,"My review is based upon after sales service at the Norwich, Norfolk showroom. I really want to give 2.5 stars. Without boring you with specifics, to say we are really disappointed with the after sales service is an understatement. The car is only just over a year old, wasn't cheap as you know and yet when I have had to call in for assistance I actually feel invisible. I actually dread going in there. They should at least acknowledge me if only to let me know they have seen me. Believe me, I smile, I hang back (just courteously) when they are on the phone and wait for them to acknowledge me, but you know what - I could still be there now if I didn't purposely make a point of saying ""excuse me - can you help""? I really get the feeling they don't like their job and that they certainly don't want to help me - yet another customer, what could I possibly want now? It really gets so that I don't want to have to contact them for anything, they have advised me to call LandRover assist on more than one occasion - as they won't be able to 'book me in' for weeks!!!! When we are approached for renewing the car, it's highly unlikely we will do so - purely based on their after sales care. Having spent that amount of money, I'd hope to feel a little bit more important to them. Such a shame. We absolutely had no problem with the initial purchase of the car, it's the continuing after care that is letting them down."
4/10/18,5,As usual excellent service from the staff at reading mini full service and a cleaned car thank you
4/10/18,2,"18 month old golf in for failed central locking on drivers door, warranty repair. Diagnosis & actual repair work all fine.
Only problem was with the time it takes them between me turning up at reception on time & getting a taxi to work! One whole hour to drop off the keys is excessive, especially when I’m paid by the hour!
Staff are always very polite, but the whole process is too SLOW! Then at pick up, half an hour before I got the keys back."
4/10/18,5,"Excellent service. This is the 3rd car I have had from Crawley Audi.
They always beat any other price from any other Audi dealer"
4/10/18,4,A really good experience from the moment we walked into the showroom. That salesperson was very enthusiastic and knowledgeable about the car and made a complex trade-in deal seem very easy.
4/10/18,5,"My car had recall on it. So arranged for it to be collected from home and dropped off at my work, car came back valeted and a free health check had been performed and video sent to my email. Can't fault customer service."
4/10/18,5,"Excellent, friendly customer service.
One recommendation would be that when a car is ready for collection, if the reception desk is informed, then they could confirm immediately, rather than having to be put through to the service desk who are normally very busy."
4/10/18,5,"Customer service was excellent, you are informed of all the details regarding your car. You are given a time for when the work is complete and it was. Excellent service."
